state,year,brand_name,generic_name,sum_total_day_supply,sum_total_drug_cost,avg_drug_cost
GA,2018,"Zolpidem Tartrate","Zolpidem Tartrate",9185040,2358342.128996849,0.2567590482999365
GA,2019,"Zolpidem Tartrate","Zolpidem Tartrate",8815566,2207405.3508176804,0.25039859616701643
GA,2014,"Zolpidem Tartrate","Zolpidem Tartrate",11691396,2922752.4101963043,0.24999173838575858
GA,2020,"Zolpidem Tartrate","Zolpidem Tartrate",9226666,1970402.4503469467,0.213555194297371
GA,2013,"Zolpidem Tartrate","Zolpidem Tartrate",12440897,2619577.259601593,0.21056176733893006
GU,2013,Humira,Adalimumab,330,26526.310546875,80.38275923295454
GU,2013,Lipitor,"Atorvastatin Calcium",390,1884.510009765625,4.832076948116987
GU,2013,"Atorvastatin Calcium","Atorvastatin Calcium",116841,60319.47969055176,0.516252682624693
GU,2016,"Atorvastatin Calcium","Atorvastatin Calcium",163353,76039.63046264648,0.46549270881248883
GU,2018,"Atorvastatin Calcium","Atorvastatin Calcium",193880,87250.99983215332,0.45002578828220197
GU,2015,"Atorvastatin Calcium","Atorvastatin Calcium",158486,64327.76966094971,0.40588928776642547
GU,2017,"Atorvastatin Calcium","Atorvastatin Calcium",180721,72963.35032653809,0.4037347642307097
GU,2019,"Atorvastatin Calcium","Atorvastatin Calcium",199456,74404.11978912354,0.37303525483877914
GU,2014,"Atorvastatin Calcium","Atorvastatin Calcium",137910,50178.50002288818,0.3638496122318047
GU,2020,"Atorvastatin Calcium","Atorvastatin Calcium",236349,84889.55003356934,0.35917033722829095
GU,2020,"Donepezil Hcl","Donepezil Hcl",9483,8929.790000915527,0.9416629759480678
GU,2017,"Donepezil Hcl","Donepezil Hcl",11200,9346.579727172852,0.8345160470690046
GU,2014,"Donepezil Hcl","Donepezil Hcl",17150,14257.850219726562,0.8313615288470299
GU,2015,"Donepezil Hcl","Donepezil Hcl",16390,13117.11990737915,0.8003123799499177
GU,2016,"Donepezil Hcl","Donepezil Hcl",12119,9340.719940185547,0.7707500569507011
GU,2019,"Donepezil Hcl","Donepezil Hcl",10200,7817.189979553223,0.7663911744660022
GU,2018,"Donepezil Hcl","Donepezil Hcl",10890,7678.800033569336,0.7051239700247324
GU,2013,"Donepezil Hcl","Donepezil Hcl",11926,6306.540069580078,0.5288059759835718
GU,2016,"Sertraline Hcl","Sertraline Hcl",4710,1327.6699981689453,0.28188322678746186
GU,2014,"Sertraline Hcl","Sertraline Hcl",10476,2790.309989929199,0.26635261454077885
GU,2013,"Sertraline Hcl","Sertraline Hcl",3945,1041.979995727539,0.26412674162928745
GU,2020,"Sertraline Hcl","Sertraline Hcl",23296,5771.63009262085,0.2477519785637384
GU,2019,"Sertraline Hcl","Sertraline Hcl",7530,1653.089973449707,0.21953386101589734
GU,2017,"Sertraline Hcl","Sertraline Hcl",3778,817.5299987792969,0.21639227071977155
GU,2018,"Sertraline Hcl","Sertraline Hcl",4530,949.5599975585938,0.20961589350079332
GU,2015,"Sertraline Hcl","Sertraline Hcl",6130,1145.610008239746,0.18688580884824568
GU,2020,Trintellix,"Vortioxetine Hydrobromide",1080,15704.849609375,14.541527416087963
GU,2014,"Zolpidem Tartrate Er","Zolpidem Tartrate",690,2261.93994140625,3.278173828125
GU,2016,"Zolpidem Tartrate","Zolpidem Tartrate",3908,4803.84001159668,1.229232346877349
GU,2015,"Zolpidem Tartrate","Zolpidem Tartrate",6956,5482.200012207031,0.7881253611568475
GU,2017,"Zolpidem Tartrate","Zolpidem Tartrate",3544,2537.7000122070312,0.7160553081848282
GU,2020,"Zolpidem Tartrate Er","Zolpidem Tartrate",637,381.0899963378906,0.5982574510798911
GU,2018,"Zolpidem Tartrate","Zolpidem Tartrate",3405,1643.759994506836,0.48274889706515006
GU,2019,"Zolpidem Tartrate","Zolpidem Tartrate",4981,2226.9199600219727,0.447082907051189
GU,2020,"Zolpidem Tartrate","Zolpidem Tartrate",11358,3554.1499633789062,0.31292040529837173
GU,2014,"Zolpidem Tartrate","Zolpidem Tartrate",11574,2777.92000579834,0.24001382458945394
GU,2013,"Zolpidem Tartrate","Zolpidem Tartrate",9492,2090.60001373291,0.22024863187240942
HI,2020,Humira(Cf),Adalimumab,2424,545201.7578125,224.9182169193482
HI,2019,Humira(Cf),Adalimumab,2044,449223.3125,219.77657167318984
HI,2020,"Humira(Cf) Pen",Adalimumab,24643,5296774.31640625,214.94032043201923
HI,2019,"Humira Pen",Adalimumab,5200,1015804.76953125,195.34707106370192
HI,2019,"Humira(Cf) Pen",Adalimumab,16992,3205449.4609375,188.64462458436324
HI,2020,"Humira Pen",Adalimumab,6138,1150638.80078125,187.46151853718638
HI,2018,"Humira Pen",Adalimumab,21515,3811731.9453125,177.1662535585638
HI,2018,"Humira(Cf) Pen",Adalimumab,560,97288.7890625,173.72998046875
HI,2017,"Humira Pen",Adalimumab,23346,3991070.2734375,170.95306576876123
HI,2018,Humira,Adalimumab,4326,739014.828125,170.83098199838187
HI,2017,Humira,Adalimumab,3786,630408.0703125,166.51031968106182
HI,2020,Humira,Adalimumab,1892,311216.7734375,164.49089505153276
HI,2019,Humira,Adalimumab,2062,338407.87109375,164.11632933741512
HI,2016,"Humira Pen",Adalimumab,22136,3218981.765625,145.41840285620708
HI,2016,Humira,Adalimumab,4796,661696.62109375,137.9684364248853
HI,2015,"Humira Pen",Adalimumab,19457,2339090.1484375,120.21843801395384
HI,2015,Humira,Adalimumab,6433,769341.6640625,119.5929836876263
HI,2014,Humira,Adalimumab,20863,2122297.697265625,101.72543245293701
HI,2013,Humira,Adalimumab,19465,1742480.73828125,89.51866109844593
HI,2020,Lipitor,"Atorvastatin Calcium",9795,143684.47131347656,14.669165014137475
HI,2019,Lipitor,"Atorvastatin Calcium",9540,136847.00927734375,14.344550238715279
HI,2018,Lipitor,"Atorvastatin Calcium",20045,250910.68139648438,12.517369987352675
HI,2017,Lipitor,"Atorvastatin Calcium",22244,238826.90014648438,10.736688551811023
HI,2016,Lipitor,"Atorvastatin Calcium",34450,326500.58837890625,9.47752070766056
HI,2015,Lipitor,"Atorvastatin Calcium",45679,379824.913520813,8.315088191965957
HI,2014,Lipitor,"Atorvastatin Calcium",80397,546860.1920776367,6.801997488434105
HI,2013,Lipitor,"Atorvastatin Calcium",121756,679407.6628417969,5.580075420035127
HI,2013,"Atorvastatin Calcium","Atorvastatin Calcium",7073928,7224808.192810059,1.0213290540715227
HI,2014,"Atorvastatin Calcium","Atorvastatin Calcium",8884353,6274973.1708984375,0.7062948951823996
HI,2015,"Atorvastatin Calcium","Atorvastatin Calcium",10477152,3565972.5090026855,0.34035704636171027
HI,2016,"Atorvastatin Calcium","Atorvastatin Calcium",11938273,3699231.6841049194,0.30986321757802987
HI,2017,"Atorvastatin Calcium","Atorvastatin Calcium",13271878,3853007.3770599365,0.29031365245068835
HI,2018,"Atorvastatin Calcium","Atorvastatin Calcium",14868278,3829406.399925232,0.2575554748118936
HI,2019,"Atorvastatin Calcium","Atorvastatin Calcium",15958415,3493364.382507324,0.21890421965510512
HI,2020,"Atorvastatin Calcium","Atorvastatin Calcium",18377174,2976084.064403534,0.16194459846783482
HI,2018,Aricept,"Donepezil Hcl",390,14105.259765625,36.1673327323718
HI,2014,Aricept,"Donepezil Hcl",330,4430.5,13.425757575757576
HI,2013,Aricept,"Donepezil Hcl",13791,147920.51953125,10.725873361703284
HI,2013,"Donepezil Hcl Odt","Donepezil Hcl",18420,34469.62942504883,1.8713153868104684
HI,2014,"Donepezil Hcl Odt","Donepezil Hcl",15578,24682.43044281006,1.5844415485177852
HI,2015,"Donepezil Hcl Odt","Donepezil Hcl",11190,16294.539764404297,1.4561697734052097
HI,2015,Aricept,"Donepezil Hcl",131,152.47000122070312,1.1638931390893368
HI,2013,"Donepezil Hcl","Donepezil Hcl",1150009,899932.0400009155,0.7825434757475076
HI,2014,"Donepezil Hcl","Donepezil Hcl",1150422,810917.5976333618,0.7048870741635346
HI,2015,"Donepezil Hcl","Donepezil Hcl",1112411,674161.6373825073,0.6060364715761597
HI,2016,"Donepezil Hcl Odt","Donepezil Hcl",6661,4016.4700622558594,0.6029830449265665
HI,2019,"Donepezil Hcl Odt","Donepezil Hcl",2740,1469.1899948120117,0.5362007280335809
HI,2016,"Donepezil Hcl","Donepezil Hcl",1090573,579564.2457046509,0.5314309502478521
HI,2020,"Donepezil Hcl Odt","Donepezil Hcl",3120,1492.8499870300293,0.4784775599455222
HI,2017,"Donepezil Hcl","Donepezil Hcl",1085071,491334.0508155823,0.4528128120791932
HI,2017,"Donepezil Hcl Odt","Donepezil Hcl",5449,2290.2800064086914,0.42031198502637024
HI,2018,"Donepezil Hcl Odt","Donepezil Hcl",3685,1333.6299896240234,0.36190773124125464
HI,2018,"Donepezil Hcl","Donepezil Hcl",1077047,380086.89965057373,0.35289722700176845
HI,2019,"Donepezil Hcl","Donepezil Hcl",1034478,308365.2805595398,0.2980878090781436
HI,2020,"Donepezil Hcl","Donepezil Hcl",1038835,300340.7501792908,0.2891130450738479
HI,2019,"Enbrel Mini",Etanercept,1042,226595.765625,217.46234704894434
HI,2020,"Enbrel Mini",Etanercept,1378,265810.578125,192.89592026487662
HI,2020,"Enbrel Sureclick",Etanercept,15462,2848921.1328125,184.25308063720735
HI,2019,"Enbrel Sureclick",Etanercept,14244,2529173.24609375,177.56060419079964
HI,2018,"Enbrel Sureclick",Etanercept,14822,2540143.6953125,171.3765817914249
HI,2018,Enbrel,Etanercept,6616,1106464.890625,167.24076339555623
HI,2019,Enbrel,Etanercept,6406,1066747.19140625,166.52313321983297
HI,2020,Enbrel,Etanercept,6204,964026.1015625,155.38783068383302
HI,2017,"Enbrel Sureclick",Etanercept,15795,2453687.98828125,155.3458682039411
HI,2017,Enbrel,Etanercept,10360,1508083.568359375,145.56791200380067
HI,2016,Enbrel,Etanercept,24396,3358525.375,137.66705095097558
HI,2015,Enbrel,Etanercept,24844,2758425.5390625,111.0298478128522
HI,2014,Enbrel,Etanercept,25888,2419106.01953125,93.4450718298536
HI,2013,Enbrel,Etanercept,24406,2008883.0546875,82.3110323153118
HI,2014,Zoloft,"Sertraline Hcl",351,4434.18994140625,12.633019776086183
HI,2019,Zoloft,"Sertraline Hcl",360,4462.490234375,12.395806206597221
HI,2020,Zoloft,"Sertraline Hcl",330,3823.820068359375,11.587333540482955
HI,2013,Zoloft,"Sertraline Hcl",330,3649.780029296875,11.059939482717803
HI,2013,"Sertraline Hcl","Sertraline Hcl",676476,215847.68003082275,0.31907662656298635
HI,2014,"Sertraline Hcl","Sertraline Hcl",699477,194772.05996894836,0.2784538447567945
HI,2015,"Sertraline Hcl","Sertraline Hcl",736916,168773.05025482178,0.229026171578337
HI,2016,"Sertraline Hcl","Sertraline Hcl",793541,172713.3596611023,0.21764894272772584
HI,2017,"Sertraline Hcl","Sertraline Hcl",815003,170607.9100151062,0.20933408835931427
HI,2020,"Sertraline Hcl","Sertraline Hcl",935129,166830.12052345276,0.17840332245439158
HI,2018,"Sertraline Hcl","Sertraline Hcl",898656,157268.2599029541,0.17500385008607755
HI,2019,"Sertraline Hcl","Sertraline Hcl",878476,153176.04027938843,0.17436565174163943
HI,2020,Trintellix,"Vortioxetine Hydrobromide",56005,796096.2685546875,14.214735622795956
HI,2019,Trintellix,"Vortioxetine Hydrobromide",61167,822672.2856445312,13.44960984917572
HI,2018,Trintellix,"Vortioxetine Hydrobromide",38897,518615.9580078125,13.333058025241343
HI,2017,Trintellix,"Vortioxetine Hydrobromide",25045,300971.7512207031,12.017239018594655
HI,2016,Trintellix,"Vortioxetine Hydrobromide",6454,71628.23046875,11.098269362991942
HI,2016,Brintellix,"Vortioxetine Hydrobromide",7155,77936.47021484375,10.892588429747555
HI,2015,Brintellix,"Vortioxetine Hydrobromide",11861,111040.580078125,9.361822787127982
HI,2014,Brintellix,"Vortioxetine Hydrobromide",3450,31819.22021484375,9.222962381114131
HI,2016,Ambien,"Zolpidem Tartrate",630,19943.259765625,31.655967881944445
HI,2015,Ambien,"Zolpidem Tartrate",690,17325.2109375,25.109001358695654
HI,2020,Ambien,"Zolpidem Tartrate",526,9916.320068359375,18.85231952159577
HI,2017,Ambien,"Zolpidem Tartrate",360,6055.2001953125,16.82000054253472
HI,2014,Ambien,"Zolpidem Tartrate",1410,23291.509765625,16.518801252216313
HI,2016,"Ambien Cr","Zolpidem Tartrate",360,5730.5400390625,15.918166775173612
HI,2013,Ambien,"Zolpidem Tartrate",1733,19395.160400390625,11.191667859429097
HI,2015,"Ambien Cr","Zolpidem Tartrate",690,5732.58984375,8.308101222826087
HI,2014,Edluar,"Zolpidem Tartrate",330,2656.25,8.049242424242424
HI,2013,"Ambien Cr","Zolpidem Tartrate",2129,16160.299560546875,7.590558741449918
HI,2013,Edluar,"Zolpidem Tartrate",330,2277.760009765625,6.902303059895833
HI,2014,"Ambien Cr","Zolpidem Tartrate",1095,6084.6700439453125,5.556776295840468
HI,2020,"Ambien Cr","Zolpidem Tartrate",360,1392,3.8666666666666667
HI,2013,"Zolpidem Tartrate Er","Zolpidem Tartrate",27883,106177.92025756836,3.807980499141712
HI,2018,"Ambien Cr","Zolpidem Tartrate",342,1298.300048828125,3.796198973181652
HI,2014,"Zolpidem Tartrate Er","Zolpidem Tartrate",26212,87541.56015014648,3.3397512646935175
HI,2015,"Zolpidem Tartrate Er","Zolpidem Tartrate",6719,20026.009887695312,2.980504522651483
HI,2016,"Zolpidem Tartrate Er","Zolpidem Tartrate",3978,8689.230102539062,2.1843212927448623
HI,2018,"Zolpidem Tartrate Er","Zolpidem Tartrate",8445,17749.19972229004,2.1017406420710527
HI,2019,"Zolpidem Tartrate Er","Zolpidem Tartrate",7943,15001.120056152344,1.8885962553383286
HI,2017,"Zolpidem Tartrate Er","Zolpidem Tartrate",7467,12011.169982910156,1.6085670259689508
HI,2020,"Zolpidem Tartrate Er","Zolpidem Tartrate",7054,9877.189933776855,1.4002253946380572
HI,2016,"Zolpidem Tartrate","Zolpidem Tartrate",474654,202081.66061592102,0.42574519674525235
HI,2015,"Zolpidem Tartrate","Zolpidem Tartrate",590475,214723.55025577545,0.36364545536352166
HI,2017,"Zolpidem Tartrate","Zolpidem Tartrate",489648,147618.51976394653,0.30147885779977973
HI,2018,"Zolpidem Tartrate","Zolpidem Tartrate",532092,129792.96964073181,0.24392956413690078
HI,2014,"Zolpidem Tartrate","Zolpidem Tartrate",711806,169549.87995529175,0.23819675579482577
HI,2019,"Zolpidem Tartrate","Zolpidem Tartrate",493909,117451.3199596405,0.23779951359388168
HI,2013,"Zolpidem Tartrate","Zolpidem Tartrate",867855,187607.55981063843,0.2161738537090164
HI,2020,"Zolpidem Tartrate","Zolpidem Tartrate",558160,119114.12983512878,0.21340499110493188
IA,2020,Humira,Adalimumab,10654,2495386.58984375,234.220629795734
IA,2020,"Humira(Cf) Pen",Adalimumab,43872,10208363.1640625,232.6851560006952
IA,2020,"Humira Pen",Adalimumab,31409,7293464.1875,232.20937271164317
IA,2019,Humira,Adalimumab,15802,3600115.95703125,227.82660150811606
IA,2020,Humira(Cf),Adalimumab,9260,2089401.125,225.63727051835852
IA,2019,"Humira Pen",Adalimumab,46319,10308766.57421875,222.56021447394698
IA,2019,"Humira(Cf) Pen",Adalimumab,19135,4203449.75390625,219.67336053860726
IA,2019,Humira(Cf),Adalimumab,5284,1130872.6875,214.01829816426948
IA,2018,"Humira Pen",Adalimumab,60896,12618518.4375,207.21424128842617
IA,2018,Humira,Adalimumab,22102,4523729.26953125,204.67510947114513
IA,2017,"Humira Pen",Adalimumab,58300,10741589.3046875,184.24681483168953
IA,2017,Humira,Adalimumab,19856,3648075.203125,183.72659161588436
IA,2016,Humira,Adalimumab,22616,3804410.119140625,168.21763880176093
IA,2016,"Humira Pen",Adalimumab,51875,8285299.24609375,159.71661197289157
IA,2015,Humira,Adalimumab,23176,3077702.8671875,132.79698253311616
IA,2015,"Humira Pen",Adalimumab,47528,6284241.21875,132.22187381648712
IA,2014,Humira,Adalimumab,68876,7593068.73046875,110.24259147553211
IA,2013,Humira,Adalimumab,61519,5800566.927734375,94.28903148188974
IA,2020,Lipitor,"Atorvastatin Calcium",12394,164135.98046875,13.24318060906487
IA,2019,Lipitor,"Atorvastatin Calcium",14867,194529.29345703125,13.084636675659599
IA,2018,Lipitor,"Atorvastatin Calcium",14316,168221.4619140625,11.750591080892882
IA,2017,Lipitor,"Atorvastatin Calcium",15277,166556.14990234375,10.902412116406609
IA,2016,Lipitor,"Atorvastatin Calcium",13040,110643.36108398438,8.484920328526409
IA,2015,Lipitor,"Atorvastatin Calcium",5500,39853.599609375,7.246109019886363
IA,2014,Lipitor,"Atorvastatin Calcium",6690,42747.46008300781,6.389754870404755
IA,2013,Lipitor,"Atorvastatin Calcium",29261,164204.32849121094,5.611712808557839
IA,2013,"Atorvastatin Calcium","Atorvastatin Calcium",13794885,8096001.595924377,0.5868843122595352
IA,2014,"Atorvastatin Calcium","Atorvastatin Calcium",17918488,6781306.254646301,0.3784530399354176
IA,2015,"Atorvastatin Calcium","Atorvastatin Calcium",22541660,6981869.362815857,0.3097318193432009
IA,2016,"Atorvastatin Calcium","Atorvastatin Calcium",27435276,6831416.884479523,0.24900120868036912
IA,2017,"Atorvastatin Calcium","Atorvastatin Calcium",31865980,7323854.501419067,0.2298330225971104
IA,2018,"Atorvastatin Calcium","Atorvastatin Calcium",36404554,8302789.113582611,0.2280700682003304
IA,2019,"Atorvastatin Calcium","Atorvastatin Calcium",39938960,8684660.184043884,0.21744833075382744
IA,2020,"Atorvastatin Calcium","Atorvastatin Calcium",43916372,7993582.49672699,0.18201828003294512
IA,2016,Aricept,"Donepezil Hcl",1230,25033.1396484375,20.352146055640244
IA,2017,Aricept,"Donepezil Hcl",1796,33621.0595703125,18.71996635318068
IA,2018,Aricept,"Donepezil Hcl",360,6184.43017578125,17.178972710503473
IA,2015,Aricept,"Donepezil Hcl",720,11612.01953125,16.127804904513887
IA,2020,Aricept,"Donepezil Hcl",600,9407.7998046875,15.679666341145833
IA,2014,Aricept,"Donepezil Hcl",3104,40258.54040527344,12.969890594482422
IA,2013,Aricept,"Donepezil Hcl",16787,185716.85119628906,11.063135235377915
IA,2014,"Donepezil Hcl Odt","Donepezil Hcl",7150,9646.609924316406,1.3491762131911058
IA,2013,"Donepezil Hcl Odt","Donepezil Hcl",7560,10013.859878540039,1.3245846400185237
IA,2018,"Donepezil Hcl Odt","Donepezil Hcl",6317,7254.799995422363,1.1484565451040625
IA,2020,"Donepezil Hcl Odt","Donepezil Hcl",4053,3679.6799926757812,0.9078904497102841
IA,2019,"Donepezil Hcl Odt","Donepezil Hcl",3949,3055.4399948120117,0.773724992355536
IA,2013,"Donepezil Hcl","Donepezil Hcl",3112801,1941177.5708618164,0.6236112012498763
IA,2015,"Donepezil Hcl Odt","Donepezil Hcl",5356,2900.8099822998047,0.5416000713778575
IA,2017,"Donepezil Hcl Odt","Donepezil Hcl",6833,3658.590003967285,0.535429533728565
IA,2015,"Donepezil Hcl","Donepezil Hcl",3262759,1573733.8980007172,0.4823322525508985
IA,2014,"Donepezil Hcl","Donepezil Hcl",3162635,1383095.2515068054,0.43732370365432793
IA,2016,"Donepezil Hcl","Donepezil Hcl",3350760,1451391.4204044342,0.43315290274577534
IA,2016,"Donepezil Hcl Odt","Donepezil Hcl",7301,3002.1100158691406,0.4111916197601891
IA,2017,"Donepezil Hcl","Donepezil Hcl",3263827,1260436.0505199432,0.3861834743446706
IA,2019,"Donepezil Hcl","Donepezil Hcl",3224844,1232999.509092331,0.38234392395177286
IA,2018,"Donepezil Hcl","Donepezil Hcl",3249487,1223907.6810646057,0.37664643097959943
IA,2020,"Donepezil Hcl","Donepezil Hcl",3191178,1159786.940964222,0.36343536492299144
IA,2020,"Enbrel Mini",Etanercept,2470,519509.84375,210.32787196356276
IA,2020,"Enbrel Sureclick",Etanercept,21246,4447839.50390625,209.34950126641485
IA,2018,"Enbrel Mini",Etanercept,796,164794.09375,207.02775596733667
IA,2019,"Enbrel Mini",Etanercept,1231,250484.203125,203.48026248984564
IA,2019,"Enbrel Sureclick",Etanercept,21956,4399318.671875,200.36977007993258
IA,2020,Enbrel,Etanercept,21791,4248441.84765625,194.96314293314902
IA,2019,Enbrel,Etanercept,19141,3629918.43359375,189.64100274770126
IA,2018,"Enbrel Sureclick",Etanercept,22071,4102625.21484375,185.88306895218838
IA,2018,Enbrel,Etanercept,17605,3059432.5751953125,173.78202642404503
IA,2017,"Enbrel Sureclick",Etanercept,23578,3868548.35546875,164.07449128292265
IA,2017,Enbrel,Etanercept,22570,3528063.0244140625,156.31648313753047
IA,2016,Enbrel,Etanercept,51116,7352809.943359375,143.84556583769026
IA,2015,Enbrel,Etanercept,63687,7529319.9375,118.2238123557398
IA,2014,Enbrel,Etanercept,69323,6775334.047363281,97.73573052757787
IA,2013,Enbrel,Etanercept,74791,6344783.052734375,84.83351008456064
IA,2020,Zoloft,"Sertraline Hcl",1592,34100.2998046875,21.41978630947707
IA,2018,Zoloft,"Sertraline Hcl",2001,35903.40966796875,17.94273346725075
IA,2019,Zoloft,"Sertraline Hcl",1080,18029.490234375,16.693972439236113
IA,2017,Zoloft,"Sertraline Hcl",3122,34081.12951660156,10.916441228892236
IA,2015,Zoloft,"Sertraline Hcl",1779,16861.909912109375,9.47830798881921
IA,2016,Zoloft,"Sertraline Hcl",2750,24743.369873046875,8.997589044744318
IA,2013,Zoloft,"Sertraline Hcl",2490,19470.980346679688,7.819670821959714
IA,2014,Zoloft,"Sertraline Hcl",360,2096.919921875,5.824777560763889
